gene_name	transcript_name	2	4	5	11	15	2_pct	4_pct	5_pct	11_pct	15_pct	p.value	statistic	major_group	p.value.adjusted
HSP90AA1	ISOT-e428-2094-ebe4-60a1:s102081050:e102087050:NC:FL	10037.5170531683	3020.35261958453	4806.09194635423	3211.96110276178	132.221633718331	0.28454238852289	0.465041973284558	0.246138076924688	0.287449545232028	0.498949562064727	1.18227827063001e-275	1279.01143060606	neurons	4.72397274221297e-274
DDX5	ISOT-7957-b382-22a4-2d60:s64498250:e64506300:AP:FL	3894.64823764699	834.433449582153	2344.38475385342	1264.1013189225	49.0547468344289	0.705226683431429	0.355978767203863	0.737723615075013	0.742287024627506	0.26252460476035	3.89684824556582e-254	1201.80998639912	neurons	1.37738597602884e-252
DDX5	ISOT-9a77-c9fa-7644-190c:s64499600:e64506300:NC:FL	360.5046827133	540.599640367667	149.39785930426	97.1742204534453	27.9015169059291	0.0652786866073949	0.230625933830074	0.0470120481159288	0.0570612196120236	0.149319590266488	3.89684824556582e-254	1201.80998639912	neurons	1.37738597602884e-252
DDX5	ISOT-a94e-2173-d6b8-7646:s64499600:e64506300:NC:FL	386.259273176002	120.108234280862	215.387887122515	115.826410068143	29.0666831714255	0.0699422205922046	0.051239534071584	0.0677775823572541	0.0680138846592237	0.155555170573568	3.89684824556582e-254	1201.80998639912	neurons	1.37738597602884e-252
YWHAZ	ISOT-79b7-d30f-24b8-8020:s100918550:e100953400:AP:FL	6812.68176630763	421.946320927452	3677.47166864211	2092.85596784447	27.8906456909953	0.42410615101368	0.212439865201742	0.456496438488452	0.467579782818515	0.137047486113571	5.52662329664842e-253	1216.23407793868	neurons	1.69298893653997e-251
YWHAZ	ISOT-c767-8861-7619-b763:s100919650:e100952050:NC:FL	548.935826920068	311.687894226189	227.164682238781	143.407397516973	33.1175518255811	0.0341726017293128	0.156927388509713	0.0281986858733993	0.0320396629370616	0.162731163495334	5.52662329664842e-253	1216.23407793868	neurons	1.69298893653997e-251
YWHAZ	ISOT-e9a7-4fec-18db-ca73:s100919700:e100953400:NC:FL	1860.36537607308	204.47345441036	877.665676724221	465.684480816205	21.4944124072696	0.115812308014659	0.102947486298239	0.108947475795538	0.104041869936353	0.105618034754057	5.52662329664842e-253	1216.23407793868	neurons	1.69298893653997e-251
YWHAZ	ISOT-f285-a7b1-fe8f-2516:s100919700:e100952550:EC:FL	1402.51889993894	215.934760246214	620.757152730671	377.781204210346	26.4120848971087	0.087310241807967	0.108717979240216	0.0770565907561208	0.0844027759824884	0.129782217244816	5.52662329664842e-253	1216.23407793868	neurons	1.69298893653997e-251
ZC2HC1A	ISOT-729f-d11a-2af3-bdd9:s78666050:e78719800:AP:FL	2987.12871607162	244.644871464291	1457.74685446464	892.572463822816	19.0634089665181	0.735113515907009	0.244428358116472	0.734043667870414	0.723382770844799	0.188645383976309	1.70536976869157e-248	1153.73332851911	neurons	4.89760880446111e-247
ZC2HC1A	ISOT-9659-e1b1-2834-4f40:s78666100:e78717550:EC:FL	228.263786199341	306.550532314557	146.696498951984	86.1386836159027	28.5609254229427	0.0561742764965003	0.306279231789719	0.0738685429672963	0.0698108469133377	0.282629762210564	1.70536976869157e-248	1153.73332851911	neurons	4.89760880446111e-247
SYT11	ISOT-1045-b56e-e53b-6de9:s155859550:e155881650:DN:FL	124.185402718089	347.998252571015	60.4439075330732	30.4074328013234	6.75815476950315	0.0403199359474316	0.270605173072329	0.0294704571102258	0.0380092910016542	0.0938632606875437	1.60053100856592e-233	1106.38555866694	neurons	4.20253713392024e-232
SYT11	ISOT-4a3d-4f75-9469-1011:s155859550:e155885200:AP:FL	2748.11254435654	712.483262852998	1883.00393265188	720.721215449393	47.5174991091687	0.892244332583294	0.554030530989889	0.918090654632802	0.900901519311741	0.659965265405121	1.60053100856592e-233	1106.38555866694	neurons	4.20253713392024e-232
SYT11	ISOT-9640-a1a6-10f2-509e:s155859450:e155885200:AP:FL	187.045092854264	218.939961958298	90.9138851596969	44.7575426699266	14.8419298049986	0.0607289262513845	0.170248804011118	0.0443266139247669	0.0559469283374082	0.206137913958313	1.60053100856592e-233	1106.38555866694	neurons	4.20253713392024e-232
MATR3	ISOT-0ec9-14e1-77f7-50c4:s139293600:e139325500:AP:FL	879.830247180285	767.551106012658	396.764046564567	269.95482413462	15.3060119418236	0.132321277431095	0.368698473316874	0.105282076340005	0.12789323786504	0.17841817083497	8.69097695632505e-200	950.119232602907	neurons	2.10184416391124e-198
MATR3	ISOT-6d01-2ba7-d762-7ef6:s139293950:e139330450:EC:FL	772.94821411053	68.3791569157009	466.879867191379	224.781324566135	5.84638455441684	0.116246850352068	0.0328464001471951	0.123887439511874	0.106491934354244	0.068149772923318	8.69097695632505e-200	950.119232602907	neurons	2.10184416391124e-198
MATR3	ISOT-7d1a-133f-c179-3016:s139293700:e139331700:AP:FL	2072.54366545385	333.304757353348	1110.40108433518	695.988434313868	5.44047020017369	0.311698337518492	0.160105241491769	0.294646989164569	0.329730037854897	0.0634181356506574	8.69097695632505e-200	950.119232602907	neurons	2.10184416391124e-198
MAP1B	ISOT-2484-5078-0f67-512a:s72107450:e72209600:AP:FL	33510.8873887806	16648.2046921093	18229.1327184773	9996.09222676006	276.516717477325	0.878837398740401	0.882341871916659	0.873542082515255	0.880199715758115	0.656342156484894	3.32327522037586e-196	912.461831935777	neurons	7.63522481881355e-195
MAP1B	ISOT-78fd-b3df-0087-1566:s72206000:e72216200:AP:FL	3887	548	2172	1165	55	0.101938242615671	0.0290435728508014	0.10408248338112	0.102583354134435	0.130548412898867	3.32327522037586e-196	912.461831935777	neurons	7.63522481881355e-195
WSB1	ISOT-5959-da9f-4641-22d4:s27294050:e27313650:AP:FL	1364.31020863974	820.256330288111	855.473324116882	388.986742049987	73.1058372013277	0.438799266635009	0.312163454155791	0.482988048524075	0.470423880586502	0.264815417476952	5.38236254014971e-182	886.159883364334	neurons	1.12417981236309e-180
WSB1	ISOT-6a53-daaa-fb86-6aef:s27294100:e27307800:AP:FL	216.5068651446	442.878527670464	87.8278618911452	45.5758077642333	18.3529748274269	0.0696344959124923	0.168545472755429	0.0495863592995571	0.0551174269753387	0.066481020899666	5.38236254014971e-182	886.159883364334	neurons	1.12417981236309e-180
WSB1	ISOT-780f-d353-0a01-2a0a:s27294100:e27313100:DN:FL	575.636564578113	836.981465255415	308.419869399783	157.342139350806	21.6394893836246	0.185140374077397	0.318528508236851	0.174129463360214	0.190282834276333	0.078385948844705	5.38236254014971e-182	886.159883364334	neurons	1.12417981236309e-180
WSB1	ISOT-9702-91e7-6c6f-d0c6:s27294100:e27313650:NC:FL	394.584016879615	76.6847071693184	230.237041473037	99.0738995728993	102.723967676307	0.126908950864848	0.0291837590116393	0.129988552797732	0.119815724454515	0.372102850148278	5.38236254014971e-182	886.159883364334	neurons	1.12417981236309e-180
PJA2	ISOT-4db3-9929-5e1a-40b7:s109334700:e109410000:NC:FL	284.811959824383	28.450823517661	207.958549067974	77.2314155892947	1.7385921036006	0.0990036360732432	0.0180330181192514	0.120694146663209	0.108891409743475	0.0263047679589307	3.50305312777449e-176	876.13776808137	neurons	6.57001188658113e-175
PJA2	ISOT-5692-37fa-c4da-376e:s109334700:e109410000:AP:FL	991.030623624834	437.688100364273	620.964883240033	213.701717378366	7.65616464713427	0.344492679518414	0.277420350927633	0.360393102502255	0.301305901133289	0.115837196131946	3.50305312777449e-176	876.13776808137	neurons	6.57001188658113e-175
PJA2	ISOT-947d-8c17-e9f0-bebc:s109335150:e109409950:NC:FL	759.480121438217	968.852984620252	386.845258560906	215.319471586983	33.4734809547886	0.264003286919887	0.614089199059648	0.224515695949848	0.303586832216197	0.506451252982152	3.50305312777449e-176	876.13776808137	neurons	6.57001188658113e-175
PJA2	ISOT-caca-9cbe-a275-23e3:s109334700:e109410050:AP:FL	512.496918231555	66.1557904099966	272.39108746753	118.298365815255	12.9179567027786	0.178149324953003	0.0419316005533659	0.158089244264783	0.16679321135942	0.195447714772416	3.50305312777449e-176	876.13776808137	neurons	6.57001188658113e-175
PJA2	ISOT-f284-4400-15e4-a86b:s109334700:e109409300:EC:FL	247.334049037027	29.7425966773737	190.736383711349	65.6331982066346	1.15910800168045	0.0859759196716403	0.0188517841834605	0.1106988155709	0.0925386570239689	0.017537217016228	3.50305312777449e-176	876.13776808137	neurons	6.57001188658113e-175
PSAP	ISOT-1e45-a687-0bd3-1699:s71816250:e71851300:AP:FL	132.024976136437	113.976956289848	89.5895474386922	63.2488883198901	4.77177891833011	0.0841731205772946	0.106934572944514	0.0882490061189606	0.126744556380684	0.057753584029044	1.99533523898875e-165	808.947152377465	neurons	3.45983600873709e-164
PSAP	ISOT-40d0-8023-af28-6f27:s71819850:e71851300:EC:FL	209.117498756181	548.344560453325	115.167281842327	64.702734843531	13.1220377191865	0.133323807000245	0.514463566209008	0.113444017193664	0.129657921936652	0.158818067856449	1.99533523898875e-165	808.947152377465	neurons	3.45983600873709e-164
PSAP	ISOT-8dd1-59ef-1191-8f47:s71816250:e71851300:AP:FL	653.242137492692	128.083235313299	487.754122771692	222.914982773088	38.4389178401921	0.416477478840967	0.120169256272719	0.480455787484394	0.446699718409089	0.46523221412067	1.99533523898875e-165	808.947152377465	neurons	3.45983600873709e-164
PSAP	ISOT-925f-1319-2bcc-0df4:s71816300:e71851300:EC:FL	198.243338844312	59.2089224569418	106.056810558353	47.8771572793045	0.094042652199189	0.126390937173459	0.055550534454848	0.104469867205505	0.095941118038993	0.00113821287806031	1.99533523898875e-165	808.947152377465	neurons	3.45983600873709e-164
GAPDH	ISOT-74c2-4067-c850-cfd7:s6534500:e6538400:AP:FL	40765.5763915948	1900.34294645859	23008.8463717924	11370.3353156439	229.943713747959	0.771798329511951	0.58581675014389	0.787948192445801	0.777352529767262	0.523958485045823	4.87460484734717e-153	713.181739389357	neurons	8.14502155402191e-152
GAPDH	ISOT-fe69-5b9b-935c-4c72:s6534500:e6539500:EC:FL	9733.20655041746	1056.78027884102	4916.60982264236	2576.59384489624	171.838076336575	0.184274901064709	0.325772561063515	0.168371493299276	0.176153269706755	0.391556771363572	4.87460484734717e-153	713.181739389357	neurons	8.14502155402191e-152
PLEKHA5	ISOT-58d7-2101-b938-eb48:s19129600:e19134500:AP:FL	483.511914877651	458.184552487294	114.142984262149	36.0164913566545	22	0.133525847670654	0.266479495790893	0.11192577459766	0.102649789601108	0.103987365100962	1.30670454625437e-138	699.979080333469	neurons	2.00143579667961e-137
PLEKHA5	ISOT-6949-9054-7364-e8cd:s19129600:e19274650:AP:FL	245.779507445743	72.4638609781695	102.206292250381	7.3753438499414	1.8424447377346	0.0678740607252107	0.0421448803363127	0.100220950966254	0.0210203011430326	0.00870868061914336	1.30670454625437e-138	699.979080333469	neurons	2.00143579667961e-137
PLEKHA5	ISOT-6cc1-bab0-77f7-f5f0:s19274550:e19376450:NC:FL	227.493357187957	45.7411022779116	96.3629458714067	40.4669848824262	21.2554351271856	0.0628241878292728	0.0266029611992988	0.0944911106792063	0.115334040810301	0.100468031497748	1.30670454625437e-138	699.979080333469	neurons	2.00143579667961e-137
PLEKHA5	ISOT-9b94-b36a-74fc-c462:s19273150:e19286950:AP:FL	204.764279030914	193.973909204726	60.0037334912103	20.5092412324809	41.6078048563388	0.0565473633409668	0.112814954674617	0.0588381703279365	0.0584529258151503	0.196667545211167	1.30670454625437e-138	699.979080333469	neurons	2.00143579667961e-137
PLEKHA5	ISOT-9f70-d503-a2a9-97ac:s19129700:e19376450:AP:FL	1448.96544620489	254.44737614483	326.221999959272	139.619221572137	16.2743831729132	0.400143892005128	0.147986238585096	0.319885188496402	0.397925594048801	0.0769241011270311	1.30670454625437e-138	699.979080333469	neurons	2.00143579667961e-137
SNCG	ISOT-65a2-2e15-574e-1445:s86958050:e86963300:EC:FL	6066.30793993215	323.692456360289	3353.09254073872	2966.6002876401	73.6631109872603	0.109255600099635	0.159927102944807	0.105859275161444	0.169811121215804	0.208087884144803	3.64775386338865e-135	650.249973720409	neurons	5.32108857214948e-134
SNCG	ISOT-b30e-f31b-b860-d638:s86958050:e86963300:DN:FL	22934.3883356418	643.339396198105	12961.4263906197	6765.79798418946	114.673072935205	0.413053604488902	0.317855432904202	0.409200517462342	0.387280937847136	0.323935234280241	3.64775386338865e-135	650.249973720409	neurons	5.32108857214948e-134
SNCG	ISOT-bd86-ecda-c96c-fc64:s86958550:e86963300:AP:FL	24034.8688511494	650.886092959254	13909.4950641891	6993.82978033279	121.238231919941	0.432873511475207	0.321584038023347	0.439131651592394	0.400333702365929	0.342480881129778	3.64775386338865e-135	650.249973720409	neurons	5.32108857214948e-134
NCAM1	ISOT-579b-cf6d-788c-0e1f:s113260150:e113275750:AP:FL	286.258853650212	155.181711783845	159.556814465844	87.2199416991961	13.3472520258541	0.162739541586249	0.160643593979136	0.198453749335627	0.180206491114042	0.196283118027266	5.47275164565259e-111	537.778966537735	neurons	7.62039206417383e-110
NCAM1	ISOT-bf52-dde8-f50f-2afe:s112961400:e113134000:AP:FL	107	293	42	28	11	0.060830017055145	0.303312629399586	0.0522388059701493	0.0578512396694215	0.161764705882353	5.47275164565259e-111	537.778966537735	neurons	7.62039206417383e-110
NCAM1	ISOT-e8a5-8fe7-ec6f-7ec8:s112961400:e113278450:AP:FL	1166.41688395077	327.096424677976	510.798038957356	325.129858706587	20.6407932042662	0.663113634991911	0.338609135277408	0.635320943976812	0.671755906418568	0.303541076533326	5.47275164565259e-111	537.778966537735	neurons	7.62039206417383e-110
FNBP1L	ISOT-077e-859e-fde2-fc9f:s93448100:e93551200:NC:FL	1160.64319076521	438.360265898895	565.056443116904	351.299232237537	36.6350778337432	0.218223285985804	0.246544303524981	0.188637054173976	0.268292445998614	0.235726852079621	3.53474052542402e-104	552.043445422407	neurons	4.51170353175649e-103
FNBP1L	ISOT-1cc4-67f4-0ef0-07c8:s93448250:e93554700:AP:FL	178.836023920216	93.0110697634394	115.314170535437	36.3913461701039	33.5068922482966	0.0336246187484849	0.0523116513945852	0.0384961992722911	0.0277926120560312	0.215598674813979	3.53474052542402e-104	552.043445422407	neurons	4.51170353175649e-103
FNBP1L	ISOT-1f13-2af7-8318-36c1:s93448050:e93552650:NC:FL	915.360760958893	172.147946704414	456.715123846068	229.123508634183	16.0140470781972	0.172105462478282	0.0968201247356769	0.15246865442998	0.174985029644711	0.103041705655156	3.53474052542402e-104	552.043445422407	neurons	4.51170353175649e-103
FNBP1L	ISOT-4171-4994-e533-da2d:s93448100:e93553150:DN:FL	850.760281687173	453.972132007714	454.597892954501	159.181485625179	10.7171322770281	0.159959327494594	0.255324790617331	0.151761843272871	0.121569266929668	0.0689589323775873	3.53474052542402e-104	552.043445422407	neurons	4.51170353175649e-103
FNBP1L	ISOT-c461-920a-0565-6e78:s93448100:e93554700:AP:FL	1616.34256495843	263.397505794704	989.576763288862	394.383465499287	29.9815687305413	0.303903549868242	0.148141060374643	0.330357874473805	0.301196515421555	0.192915130393138	3.53474052542402e-104	552.043445422407	neurons	4.51170353175649e-103
FNBP1L	ISOT-c75a-f46f-0edc-ee6b:s93448100:e93554700:AP:FL	217.335843366908	148.956578846198	173.061116049551	70.4235668230728	15.6381841834535	0.0408633267134868	0.0837767444816043	0.0577742976322348	0.053783524884374	0.100623231825414	3.53474052542402e-104	552.043445422407	neurons	4.51170353175649e-103
SAT1	ISOT-88c1-3612-6879-d58c:s23783150:e23784450:AP:FL	175.336753738909	230.916972801093	319.41895884842	148.56587452532	15.3928673052065	0.149506711815964	0.547261012330879	0.151038558626936	0.176030146640127	0.307878656112439	1.54381169658199e-103	484.452002298784	neurons	1.91724722859303e-102
SAT1	ISOT-bd03-8b63-093b-7e50:s23783150:e23786250:AP:FL	851.837763909721	104.777467868558	1601.28598981653	589.248847412329	24.4717379815268	0.726347787141362	0.248317057164115	0.75717461707139	0.698178914565204	0.489468638499844	1.54381169658199e-103	484.452002298784	neurons	1.91724722859303e-102
SLIT2	ISOT-47a6-f4c0-765a-ad47:s20527700:e20540550:AP:FL	121.509383115185	161.156596827456	26.7570567287982	26.0922580856298	11.3690578380385	0.119508880697313	0.246460107460356	0.0748122691506237	0.111908819266537	0.105374699686362	3.23838524862253e-89	466.860667774518	neurons	3.76718486516975e-88
SLIT2	ISOT-901f-c567-ff86-b706:s20251900:e20620600:AP:FL	460.197392863429	122.4500026687	183.272326977436	127.039924547633	33.1252869104834	0.452620809281821	0.187265314671295	0.512426265439729	0.544869972893051	0.307023432367285	3.23838524862253e-89	466.860667774518	neurons	3.76718486516975e-88
SLIT2	ISOT-c616-3214-05e4-73b0:s20480400:e20489850:AP:FL	118.213804222843	34.1710798023099	22.7907476259242	6.95833981707334	9.41948406283447	0.116267559454655	0.0522585371365875	0.06372253730357	0.0298440859517972	0.087304974472089	3.23838524862253e-89	466.860667774518	neurons	3.76718486516975e-88
SLIT2	ISOT-c9aa-399d-a036-ac01:s20480400:e20489850:AP:FL	83.7798867090885	194.82892019769	13.2092523740758	3.06048224322005	16.5742321966436	0.0824005540054427	0.297955886098279	0.0369328418257705	0.0131263056306187	0.153619127031785	3.23838524862253e-89	466.860667774518	neurons	3.76718486516975e-88
SLIT2	ISOT-f023-12b0-e233-446e:s20480500:e20619200:AP:FL	126.415465832717	30.6041339203815	70.494567241552	30.9680683701871	10.0807821632342	0.12433419080217	0.0468035332293843	0.197101594229367	0.132821005943587	0.0934342500660291	3.23838524862253e-89	466.860667774518	neurons	3.76718486516975e-88
TMOD2	ISOT-40d9-3315-0417-4847:s51751550:e51816400:AP:FL	2120.90014446274	310.472930846726	1139.44060167012	493.01024340892	34.6323753160469	0.634081876029701	0.30899897071749	0.664671428470331	0.606941967052025	0.561851410278957	4.49347770223023e-85	399.036020053801	neurons	5.09815556586368e-84
TMOD2	ISOT-90cc-1d54-ecf3-fc32:s51751550:e51808750:NC:FL	1011.45395517732	599.304062983999	471.856313535082	264.901351257018	20.025823979648	0.30239265299261	0.596458886460175	0.275248582058958	0.326118471890082	0.324884947748589	4.49347770223023e-85	399.036020053801	neurons	5.09815556586368e-84
HDAC2	ISOT-0152-8d9a-e465-d1bb:s113941700:e113971450:AP:FL	852.758312863874	284.74443629588	361.294584693583	189.322077469923	10.1382190681219	0.201961494919524	0.350486764515747	0.157705842395675	0.173388582203991	0.192225942724135	4.39084962243683e-83	389.825418345894	neurons	4.86167566628849e-82
HDAC2	ISOT-b45c-1a79-3031-eba0:s113933000:e113971150:AP:FL	1955.24839077646	89.2938747252796	1090.89713428776	545.055922913046	11.5626638780681	0.463067767248191	0.109910211594152	0.476178882326147	0.49918358682069	0.219234162275376	4.39084962243683e-83	389.825418345894	neurons	4.86167566628849e-82
CCT6A	ISOT-6b44-f6a5-9a81-e507:s56051800:e56063450:NC:FL	866.231053902813	369.827723694221	481.597123900303	253.706122092081	26.9034701272628	0.254238588322326	0.523054028819477	0.239782442751525	0.244280219725302	0.548006405238984	2.97201299663913e-81	399.062761302212	neurons	3.17590691152484e-80
CCT6A	ISOT-968b-adca-3776-9a33:s56051750:e56064000:AP:FL	1663.91763911941	145.768855188047	1053.9708024241	511.157727572183	6.61559537070509	0.488359392968378	0.206163524521356	0.524761633847199	0.492166767502362	0.134755428220464	2.97201299663913e-81	399.062761302212	neurons	3.17590691152484e-80
CCT6A	ISOT-9c59-b759-23f7-d48a:s56051750:e56064000:NC:FL	464.08658795886	32.4325715936151	231.916449442239	153.453884226191	1.82502747046772	0.136209292486556	0.0458699717467439	0.115468905443531	0.147752636977635	0.0371746372799666	2.97201299663913e-81	399.062761302212	neurons	3.17590691152484e-80
NSG1	ISOT-1a0b-786a-1892-eefb:s4387000:e4419100:AP:FL	1623.41044117338	382.740987118916	868.987092242898	320.591049970608	26.3224533934023	0.127068481795377	0.282258523835371	0.147512913203461	0.0999348798703942	0.237139219760381	2.96973191283861e-77	362.833750134028	neurons	3.10134503170305e-76
NSG1	ISOT-dde0-8848-1e7c-0a93:s4387100:e4419100:AP:FL	10438.0097419052	800.281355535932	4574.86446036013	2558.59305786215	52.0592531721355	0.817009683583519	0.590180413566108	0.776595636555288	0.797566525634825	0.46900228083005	2.96973191283861e-77	362.833750134028	neurons	3.10134503170305e-76
PDZRN3	ISOT-0c73-8928-76d6-c679:s73382400:e73624950:AP:FL	2070.71779096192	129.401789144963	180.29459730641	52.0381262906074	19.9324906980157	0.629015124836551	0.221958471946764	0.623856738084465	0.650476578632592	0.711874667786274	3.15287826602922e-74	348.820215632369	neurons	3.21943902942317e-73
PDZRN3	ISOT-6670-e569-946c-b89c:s73383100:e73433950:AP:FL	1196.67665342721	446.871582144319	97.3970964674129	25.1117309848638	7.04399480806902	0.363510526557477	0.766503571431079	0.337014174627726	0.313896637310798	0.251571243145322	3.15287826602922e-74	348.820215632369	neurons	3.21943902942317e-73
DPYSL3	ISOT-5952-2266-c178-aee0:s147393350:e147454300:EC:FL	439.732687550723	230.321814189852	164.122097089485	134.11772041025	10.4558865295925	0.0592066910454207	0.12298269314618	0.0402431539360553	0.061897053701082	0.0642367666607772	8.82542385847515e-73	374.62886764963	neurons	8.6282601339773e-72
DPYSL3	ISOT-c5bd-3180-6853-b4a0:s147390800:e147510100:AP:FL	1421.93875168092	181.285702040709	904.63634978076	432.386806413465	54.5504602910004	0.191453332307874	0.0967993585161881	0.221819124456646	0.199552074806724	0.335136114860607	8.82542385847515e-73	374.62886764963	neurons	8.6282601339773e-72
DPYSL3	ISOT-de3a-4dfb-449a-4d3d:s147390800:e147453700:DN:FL	2632.8496635512	509.565927466535	1459.67700093272	853.249156830571	26.3189583231702	0.354493357014618	0.272087949271314	0.357916498065625	0.393785464882599	0.161693107492636	8.82542385847515e-73	374.62886764963	neurons	8.6282601339773e-72
DPYSL3	ISOT-df25-8850-517c-9b44:s147390800:e147454000:AP:FL	2551.0346324035	775.864505991339	1372.58607265587	681.124130396333	45.6704999473449	0.343477579909181	0.414280804443009	0.33656158184634	0.314347550400375	0.280581205629531	8.82542385847515e-73	374.62886764963	neurons	8.6282601339773e-72
APLP2	ISOT-22c4-83b5-8f06-8bbe:s130069850:e130144850:NC:FL	771.564297626364	223.105339061408	380.380447354289	196.540844458618	23.1910819745122	0.257788596713959	0.141424641193158	0.266871196219316	0.219428966354222	0.390037118738003	3.01333238984643e-71	352.238604263229	neurons	2.85489944976172e-70
APLP2	ISOT-2312-a7ce-c831-d4bf:s130069850:e130144850:AP:FL	560.626211340539	151.281870660412	210.543582153807	204.478660322992	3.23773182541899	0.187311731176716	0.0958963347411854	0.147715315065478	0.228291178862913	0.0544535004369636	3.01333238984643e-71	352.238604263229	neurons	2.85489944976172e-70
APLP2	ISOT-93ca-369e-b084-5805:s130069850:e130140500:NC:FL	866.350875034503	823.003300008981	382.046151433159	263.70612680497	19.546409148528	0.289457893560034	0.521695029326566	0.268039837886277	0.29441596725343	0.328739517817446	3.01333238984643e-71	352.238604263229	neurons	2.85489944976172e-70
SPTAN1	ISOT-1a4e-6b29-c581-bd4f:s128552550:e128633700:NC:FL	477.061023975932	352.944844973973	396.019737935565	157.759620264593	10.9046454803705	0.137967051804106	0.122738251907668	0.167668440328368	0.16304744765967	0.0576870595111779	2.15986720033721e-69	343.545189680422	neurons	1.9849179571099e-68
SPTAN1	ISOT-5efa-b7a8-41c8-4471:s128552550:e128633700:NC:FL	1165.52685054185	1100.63627129593	725.029582260713	331.713372893426	78.5836132275205	0.337072817283637	0.382751508766186	0.306965960543517	0.342831826763671	0.415718014952408	2.15986720033721e-69	343.545189680422	neurons	1.9849179571099e-68
SPTAN1	ISOT-8dc0-ac47-e805-25e7:s128552500:e128583300:AP:FL	191.193816014836	494.539566275523	83.2768721183987	40.8770685436506	6.51018136962093	0.0552936538367771	0.171978491053779	0.03525809934703	0.0422471966062882	0.0344397459572546	2.15986720033721e-69	343.545189680422	neurons	1.9849179571099e-68
COL6A1	ISOT-2ecb-d6a7-f790-404d:s45981750:e46005050:NC:FL	58.1915176714533	67.9959611933532	35.6201198463462	22.8341988467253	1.79297070399378	0.0746576334608731	0.153725104341308	0.0739489410701665	0.0895627305391942	0.0285430241120321	2.19163077326146e-67	362.815497263672	neurons	1.91819874345456e-66
COL6A1	ISOT-7047-3b27-0ee1-395e:s45981750:e46005050:NC:FL	389.624880011046	69.0120858896847	217.961686715444	116.681693411997	28.2803957223969	0.499874769435187	0.156022356593146	0.452498082432134	0.457661384840495	0.450207030825522	2.19163077326146e-67	362.815497263672	neurons	1.91819874345456e-66
COL6A1	ISOT-7ad0-17ca-1a13-839c:s45981750:e46005050:NC:FL	80.4561707422913	172.247115244014	48.4808367005828	23.7609296956211	19.853352682009	0.103222386101988	0.389415860863862	0.100648356930543	0.0931976531331139	0.316053532299781	2.19163077326146e-67	362.815497263672	neurons	1.91819874345456e-66
COL6A1	ISOT-b212-1f62-dcc3-5346:s46001150:e46005100:AP:FL	117.421749289569	11.5624669113762	89.2705406672304	31.3162344607311	5.02873691112677	0.150647899721228	0.0261403971824135	0.185329582819472	0.122831875439805	0.0800544920157577	2.19163077326146e-67	362.815497263672	neurons	1.91819874345456e-66
COL6A1	ISOT-c03e-6335-19cd-3f81:s45981750:e46005050:AP:FL	76.3502259097766	42.2084331458354	42.3046329900975	29.6222807459192	1.809828867905	0.09795460590682	0.0954247234034387	0.0878262854104531	0.116187669478214	0.0288113960257119	2.19163077326146e-67	362.815497263672	neurons	1.91819874345456e-66
SEMA6D	ISOT-27cd-ac53-44b8-26d9:s47184150:e47413700:AP:FL	50	108	25	19	11	0.0443123560430181	0.233416750934932	0.053340205883016	0.0648125872347156	0.156803614707178	2.16552611857288e-64	334.87700206077	neurons	1.8257967917142e-63
SEMA6D	ISOT-d33f-b2bd-4795-45fd:s47184050:e47761050:AP:FL	55.1460529522352	83.4569992653866	18.3193799684206	19.2353884633656	9.94387645297792	0.0488730306557316	0.180372792697273	0.0390863799665901	0.0656155417250278	0.141748706548048	2.16552611857288e-64	334.87700206077	neurons	1.8257967917142e-63
SEMA6D	ISOT-dc44-ea50-7eb2-7a9d:s47717500:e47774250:AP:FL	518.461780141956	127.089592407449	217.78217889391	131.241405229966	23.0554756846288	0.459485259926946	0.274674442012885	0.464661850394119	0.447689211856516	0.328652902376659	2.16552611857288e-64	334.87700206077	neurons	1.8257967917142e-63
SEMA6D	ISOT-f63d-6cb2-66c1-4d3c:s47184100:e47774250:AP:FL	442.123885929639	78.1723859692768	178.368840593571	105.450301736892	20.2304605981078	0.391831020968738	0.168951336535	0.380569227215038	0.359710888434179	0.288382668088585	2.16552611857288e-64	334.87700206077	neurons	1.8257967917142e-63
DNM3	ISOT-5219-a818-0b4a-bce1:s171841450:e172131300:NC:FL	145.553168826342	166.744006951378	85.9464913686138	35.754494409582	13.6486060224204	0.0689330745554164	0.237261257930914	0.0845673506873874	0.0860062518693984	0.27290106474696	1.52764375539514e-62	294.672058831225	neurons	1.26477892901633e-61
DNM3	ISOT-f304-7563-d6c6-f8b7:s171841500:e172412750:AP:FL	1587.49382570666	272.445317827633	733.836674142526	306.126713822341	22.7657743289083	0.751827192263067	0.387664420491113	0.722061161325543	0.736377669093807	0.455196966191446	1.52764375539514e-62	294.672058831225	neurons	1.26477892901633e-61
CCNI	ISOT-8fd7-c557-8198-a7b6:s77048050:e77076800:AP:FL	2783.43181140269	278.250254769088	1879.82517835832	983.959097236484	38.8293668245091	0.210467582815185	0.36778410304676	0.168957952141566	0.182790172730354	0.269659286953021	1.06842091153022e-61	290.7553983192	neurons	8.68919307695816e-61
CCNI	ISOT-b49b-9746-d3b5-8bdb:s77047150:e77076000:AP:FL	9835.78754044729	369.081744355855	8800.47491691048	4153.90440337289	83.0545248025215	0.743727372893119	0.487842853590557	0.790983245119077	0.771671206181673	0.57679086135222	1.06842091153022e-61	290.7553983192	neurons	8.68919307695816e-61
